Timestamp,X,Y,Z
2025-05-14T12:49:08.823Z,-5.68,7.89,10.42
2025-05-14T12:49:08.856Z,-6.3,7.09,8.83
2025-05-14T12:49:08.888Z,-10.37,6.55,12.35
2025-05-14T12:49:08.923Z,-14.1,4.99,14.84
2025-05-14T12:49:08.956Z,-16.52,5.25,9.95
2025-05-14T12:49:08.990Z,-17.71,-1.46,6.66
2025-05-14T12:49:09.024Z,-17.93,-4.36,1.37
2025-05-14T12:49:09.055Z,-16.95,0.73,-1.12
2025-05-14T12:49:09.091Z,1.81,3.36,-0.37
2025-05-14T12:49:09.123Z,-5.43,7.35,12.62
2025-05-14T12:49:09.155Z,-6.2,-2.07,15.66
2025-05-14T12:49:09.190Z,-7.03,6.06,12.38
2025-05-14T12:49:09.224Z,-2.68,2.32,11.53
2025-05-14T12:49:09.256Z,-2.78,2.91,9.81
2025-05-14T12:49:09.287Z,-2.41,2.61,9.02
2025-05-14T12:49:09.321Z,-2.57,1.84,9.21
2025-05-14T12:49:09.354Z,-2.67,2.1,9.2
2025-05-14T12:49:09.387Z,-2.46,1.98,9.17
2025-05-14T12:49:09.421Z,-2.4,1.91,9.07
2025-05-14T12:49:09.454Z,-2.41,1.89,9.07
2025-05-14T12:49:09.488Z,-2.45,2.22,8.91
2025-05-14T12:49:09.522Z,-2.48,2.02,8.98
2025-05-14T12:49:09.555Z,-2.45,1.75,9.14
2025-05-14T12:49:09.590Z,-2.6,1.01,9.13
2025-05-14T12:49:09.622Z,-2.52,0.64,9.3
2025-05-14T12:49:09.656Z,-2.33,1.49,9.28
2025-05-14T12:49:09.690Z,-2.21,1.22,9.33
2025-05-14T12:49:09.721Z,-2.65,1.35,9.53
2025-05-14T12:49:09.755Z,-2.22,0.71,9.66
2025-05-14T12:49:09.790Z,-2.02,1.19,9.65
2025-05-14T12:49:09.823Z,-2.48,2.29,8.99
2025-05-14T12:49:09.856Z,-4.58,3.5,8.78
2025-05-14T12:49:09.890Z,-10.98,2.43,10.79
2025-05-14T12:49:09.921Z,-16.07,6.15,13.77
2025-05-14T12:49:09.954Z,0.48,1.73,9.61
2025-05-14T12:49:09.988Z,-13.44,11.32,19.61
2025-05-14T12:49:10.023Z,-1.28,3.41,10.27
2025-05-14T12:49:10.054Z,-2.12,1.54,7.83
2025-05-14T12:49:10.088Z,-3.01,4.1,6.8
2025-05-14T12:49:10.121Z,-3.88,3.17,6.97
2025-05-14T12:49:10.157Z,-6.29,4.07,8.83
2025-05-14T12:49:10.190Z,-6.63,5.4,8.82
2025-05-14T12:49:10.222Z,-9.66,6.59,13.23
2025-05-14T12:49:10.256Z,-15.28,7.6,15.96
2025-05-14T12:49:10.289Z,-19.61,7.05,13.89
2025-05-14T12:49:10.323Z,-19.61,0.96,2.01
2025-05-14T12:49:10.357Z,-19.61,-7.06,-1.93
2025-05-14T12:49:10.389Z,-19.51,-0.83,-1.16
2025-05-14T12:49:10.423Z,-2.25,4.21,11.3
2025-05-14T12:49:10.455Z,-2.03,1.74,9.5
2025-05-14T12:49:10.490Z,-8.84,-6.39,19.61
2025-05-14T12:49:10.523Z,-9.22,14.99,17.94
2025-05-14T12:49:10.556Z,-3.14,1.64,12.22
2025-05-14T12:49:10.588Z,-2.7,3.47,9.98
2025-05-14T12:49:10.620Z,-2.72,1.98,9.29
2025-05-14T12:49:10.653Z,-2.6,1.61,9.5
2025-05-14T12:49:10.687Z,-2.68,2.41,8.94
2025-05-14T12:49:10.720Z,-2.53,2.52,8.73
2025-05-14T12:49:10.756Z,-2.36,2.53,8.65
2025-05-14T12:49:10.787Z,-2.32,2.14,8.69
2025-05-14T12:49:10.822Z,-2.33,2.55,8.44
2025-05-14T12:49:10.854Z,-2.32,2.35,8.46
2025-05-14T12:49:10.889Z,-2.43,1.85,9.35
2025-05-14T12:49:10.919Z,-2.58,1.42,9.1
2025-05-14T12:49:10.954Z,-2.51,1.36,9.31
2025-05-14T12:49:10.987Z,-2.31,1.26,9.41
2025-05-14T12:49:11.020Z,-1.96,1.41,9.22
2025-05-14T12:49:11.054Z,-2.79,1.4,9.47
2025-05-14T12:49:11.089Z,-1.4,0.23,9.31
2025-05-14T12:49:11.122Z,-2.43,1.19,9.38
2025-05-14T12:49:11.157Z,-2.2,0.89,9.59
2025-05-14T12:49:11.189Z,-3.7,3.09,7.2
2025-05-14T12:49:11.223Z,-6.65,3.03,9.98
2025-05-14T12:49:11.257Z,-19.61,8.96,15.63
2025-05-14T12:49:11.289Z,-7.26,4.01,9.33
2025-05-14T12:49:11.322Z,-5.98,3.06,8.63
2025-05-14T12:49:11.356Z,-19.61,11.77,19.61
2025-05-14T12:49:11.389Z,-3.72,5.37,10.18
2025-05-14T12:49:11.422Z,0.92,0.91,0.74
2025-05-14T12:49:11.454Z,-3.71,3.97,5.61
2025-05-14T12:49:11.487Z,-4.6,5.16,7.65
2025-05-14T12:49:11.519Z,-5.38,6.6,7.68
2025-05-14T12:49:11.553Z,-5.72,8.37,7.47
2025-05-14T12:49:11.587Z,-10.68,6.99,15.51
2025-05-14T12:49:11.621Z,-10.62,7.49,14.29
2025-05-14T12:49:11.656Z,-16.12,3.69,13.31
2025-05-14T12:49:11.688Z,-19.61,3.23,4.76
2025-05-14T12:49:11.723Z,-19.61,-3.57,-3.1
2025-05-14T12:49:11.756Z,-19.61,-4.51,-5.56
2025-05-14T12:49:11.790Z,0.95,15.56,14.9
2025-05-14T12:49:11.822Z,4.75,-2.4,5.49
2025-05-14T12:49:11.856Z,-9.97,-6.17,15.99
2025-05-14T12:49:11.890Z,-3.66,1.14,14.47
2025-05-14T12:49:11.921Z,-4.08,3.34,11.72
2025-05-14T12:49:11.956Z,-3.04,0.63,11.08
2025-05-14T12:49:11.990Z,-2.07,2.1,9.25
2025-05-14T12:49:12.022Z,-2.29,1.89,9.02
2025-05-14T12:49:12.053Z,-2.16,1.2,9.28
2025-05-14T12:49:12.087Z,-2.47,1.1,9.47
2025-05-14T12:49:12.120Z,-2.27,1.32,9.35
2025-05-14T12:49:12.155Z,-2.25,1.22,9.23
2025-05-14T12:49:12.186Z,-2.22,1.26,9.3
2025-05-14T12:49:12.221Z,-2.2,1.23,9.25
2025-05-14T12:49:12.253Z,-2.21,1.04,9.29
2025-05-14T12:49:12.288Z,-2.36,0.79,9.37
2025-05-14T12:49:12.321Z,-2.37,1.08,9.24
2025-05-14T12:49:12.353Z,-2.08,0.88,9.09
2025-05-14T12:49:12.388Z,-2.12,1.46,9.41
2025-05-14T12:49:12.452Z,-2.24,1.36,9.38
2025-05-14T12:49:12.486Z,-2.37,1.11,9.46
2025-05-14T12:49:12.520Z,-2.06,1.83,9.69
2025-05-14T12:49:12.552Z,-1.87,1.26,10.07
2025-05-14T12:49:12.584Z,-1.8,0.64,10.01
2025-05-14T12:49:12.618Z,-16.17,3.95,15.69
2025-05-14T12:49:12.652Z,0.81,2.8,11.62
2025-05-14T12:49:12.686Z,-9.34,7.46,19.31
2025-05-14T12:49:12.718Z,-2.05,6.52,15.54
2025-05-14T12:49:12.753Z,-2.82,5.39,11.88
2025-05-14T12:49:12.786Z,-3.31,7.54,8.45
2025-05-14T12:49:12.818Z,-2.79,5.91,5.56
2025-05-14T12:49:12.851Z,-5.33,5.72,7.41
2025-05-14T12:49:12.885Z,-7.16,9.01,8.93
2025-05-14T12:49:12.917Z,-8.41,11.55,9.4
2025-05-14T12:49:12.950Z,-12.24,12.13,11.5
2025-05-14T12:49:12.983Z,-13.76,10.36,12.03
2025-05-14T12:49:13.017Z,-14.83,8.93,9.05
2025-05-14T12:49:13.050Z,-16.23,6.4,3.8
2025-05-14T12:49:13.086Z,-16.5,3.04,0.82
2025-05-14T12:49:13.117Z,-16.15,3.99,0.11
2025-05-14T12:49:13.153Z,-5.12,-17.17,4.58
2025-05-14T12:49:13.185Z,3.77,3.06,-2.83
2025-05-14T12:49:13.219Z,-3.06,0.68,11.45
2025-05-14T12:49:13.252Z,-3.68,4.85,11.1
2025-05-14T12:49:13.285Z,-4,1.34,12.19
2025-05-14T12:49:13.318Z,-2.6,3.45,8.66
2025-05-14T12:49:13.351Z,-1.73,3.22,8.23
2025-05-14T12:49:13.384Z,-2.79,2.5,10.06
2025-05-14T12:49:13.418Z,-2.33,2.13,9.22
2025-05-14T12:49:13.450Z,-2.43,2.07,9.58
2025-05-14T12:49:13.484Z,-2.4,2.19,9.1
2025-05-14T12:49:13.516Z,-2.57,2,9.34
2025-05-14T12:49:13.549Z,-2.36,1.92,8.99
2025-05-14T12:49:13.581Z,-2.41,1.83,9.16
2025-05-14T12:49:13.615Z,-2.34,2.06,9.05
2025-05-14T12:49:13.649Z,-2.39,2.03,9.02
2025-05-14T12:49:13.683Z,-2.47,1.7,9.17
2025-05-14T12:49:13.715Z,-2.46,1.58,9.22
2025-05-14T12:49:13.750Z,-2.46,1.75,9.03
2025-05-14T12:49:13.782Z,-2.37,1.68,8.97
2025-05-14T12:49:13.818Z,-2.31,1.87,9.03
2025-05-14T12:49:13.848Z,-2.51,1.35,9.03
2025-05-14T12:49:13.884Z,-2.32,1.11,9.32
2025-05-14T12:49:13.916Z,-2.55,0.87,9.58
2025-05-14T12:49:13.948Z,-1.91,2.75,9.62
2025-05-14T12:49:13.983Z,-1.23,1.66,9.48
2025-05-14T12:49:14.017Z,-2.46,2.06,9.71
2025-05-14T12:49:14.047Z,-6.79,3.49,12.05
2025-05-14T12:49:14.081Z,-8.93,4.33,12.17
2025-05-14T12:49:14.114Z,-4.19,6.59,9.68
2025-05-14T12:49:14.150Z,-1.39,8.41,14.5
2025-05-14T12:49:14.181Z,-0.85,6.1,10.61
2025-05-14T12:49:14.215Z,0.1,3.81,8.79
2025-05-14T12:49:14.249Z,-1.02,5.57,8.13
2025-05-14T12:49:14.280Z,-4.11,8.87,6.62
2025-05-14T12:49:14.314Z,-4.66,9.02,5.17
2025-05-14T12:49:14.347Z,-6.81,11.68,6.76
2025-05-14T12:49:14.380Z,-8.24,14.25,6.5
2025-05-14T12:49:14.414Z,-8.48,13.41,6.84
2025-05-14T12:49:14.447Z,-9.74,12.94,9.04
2025-05-14T12:49:14.482Z,-10.19,11.6,7.63
2025-05-14T12:49:14.515Z,-12.14,8.65,8.49
2025-05-14T12:49:14.548Z,-13.09,10.76,6.69
2025-05-14T12:49:14.583Z,-14.62,5.53,5.79
2025-05-14T12:49:14.616Z,-15.39,0.42,3.88
2025-05-14T12:49:14.649Z,-14.94,2.43,2.65
2025-05-14T12:49:14.684Z,-0.95,6.45,5.85
2025-05-14T12:49:14.714Z,0.46,-0.13,11.15
2025-05-14T12:49:14.749Z,-8.94,0.97,19.61
2025-05-14T12:49:14.781Z,-2.72,3.91,9.13
2025-05-14T12:49:14.816Z,-3.19,3.94,9.72
2025-05-14T12:49:14.848Z,-2.06,3.39,8.75
2025-05-14T12:49:14.882Z,-2.49,2.39,9.4
2025-05-14T12:49:14.914Z,-2.46,2.09,9.49
2025-05-14T12:49:14.949Z,-2.57,2.66,9.01
2025-05-14T12:49:14.982Z,-2.48,2.37,9.12
2025-05-14T12:49:15.013Z,-2.4,2.27,8.93
2025-05-14T12:49:15.046Z,-2.24,2.25,8.86
2025-05-14T12:49:15.079Z,-2.07,2.59,8.44
2025-05-14T12:49:15.113Z,-2.28,2.53,8.95
2025-05-14T12:49:15.147Z,-2.09,2.53,8.46
2025-05-14T12:49:15.180Z,-2.25,2.1,9.04
2025-05-14T12:49:15.213Z,-2.36,2.02,8.88
2025-05-14T12:49:15.247Z,-2.43,1.81,9.38
2025-05-14T12:49:15.280Z,-2.28,1.83,8.9
2025-05-14T12:49:15.314Z,-2.45,1.57,9.02
2025-05-14T12:49:15.348Z,-2.22,1.56,9.1
2025-05-14T12:49:15.381Z,-2.55,1.05,9.71
2025-05-14T12:49:15.413Z,-2.37,1.45,9.83
2025-05-14T12:49:15.448Z,-2.32,1.85,9.62
2025-05-14T12:49:15.481Z,-1.49,1.18,10.1
2025-05-14T12:49:15.513Z,-2.06,1.99,9.07
2025-05-14T12:49:15.548Z,-5.03,3.76,10.16
2025-05-14T12:49:15.580Z,-12.47,7.52,14.46
2025-05-14T12:49:15.614Z,-14.38,7.77,16.63
2025-05-14T12:49:15.646Z,-0.51,7.03,9.13
2025-05-14T12:49:15.681Z,4,10.83,8.44
2025-05-14T12:49:15.714Z,2.47,2.07,8.82
2025-05-14T12:49:15.745Z,-0.16,5.62,9.72
2025-05-14T12:49:15.779Z,-1.31,5.72,9.06
2025-05-14T12:49:15.811Z,-1.34,3.34,8.26
2025-05-14T12:49:15.845Z,-4.92,4.4,11.24
2025-05-14T12:49:15.880Z,-4.19,2.85,8.02
2025-05-14T12:49:15.912Z,-9.72,5.37,15.4
2025-05-14T12:49:15.947Z,-14.15,6.47,15.07
2025-05-14T12:49:15.979Z,-15.72,2.04,10.29
2025-05-14T12:49:16.012Z,-18.39,-1.24,10.51
2025-05-14T12:49:16.048Z,-18.99,-5.11,1.14
2025-05-14T12:49:16.080Z,-17.67,-3.14,-1.07
2025-05-14T12:49:16.114Z,-16.47,-3.66,-1.91
2025-05-14T12:49:16.145Z,1.58,6,8.47
2025-05-14T12:49:16.179Z,-8.38,-4.84,17.71
2025-05-14T12:49:16.213Z,-4.4,6.66,9.22
2025-05-14T12:49:16.245Z,-1.65,7.3,7.48
2025-05-14T12:49:16.278Z,-3.2,0.46,10.41
2025-05-14T12:49:16.311Z,-2.92,2.47,9.19
2025-05-14T12:49:16.346Z,-2.86,2.03,9.32
2025-05-14T12:49:16.379Z,-2.73,1.39,9.4
2025-05-14T12:49:16.411Z,-2.86,1.84,9.28
2025-05-14T12:49:16.446Z,-2.75,1.83,9
2025-05-14T12:49:16.477Z,-2.82,1.25,9.17
2025-05-14T12:49:16.510Z,-2.71,1.24,9.19
2025-05-14T12:49:16.544Z,-2.74,1.33,9.19
2025-05-14T12:49:16.576Z,-2.64,1.35,8.96
2025-05-14T12:49:16.610Z,-2.52,1.09,9.01
2025-05-14T12:49:16.643Z,-2.6,0.99,9.2
2025-05-14T12:49:16.677Z,-2.7,1.46,9.05
2025-05-14T12:49:16.710Z,-2.56,1.57,9.08
2025-05-14T12:49:16.745Z,-2.68,1.56,9.25
2025-05-14T12:49:16.776Z,-2.63,1.53,9.7
2025-05-14T12:49:16.811Z,-0.5,2.06,9.99
2025-05-14T12:49:16.843Z,-1.75,1.85,9.34
2025-05-14T12:49:16.877Z,-5.95,1.68,10.83
2025-05-14T12:49:16.909Z,-9.48,3.97,10.27
2025-05-14T12:49:16.944Z,-14.13,4.61,12.68
2025-05-14T12:49:16.975Z,-0.91,3.22,16.08
2025-05-14T12:49:17.010Z,-6.31,8.43,16.69
2025-05-14T12:49:17.042Z,-0.29,3.08,9.45
2025-05-14T12:49:17.075Z,-0.82,0.73,10.26
2025-05-14T12:49:17.108Z,-1.51,0.23,10.47
2025-05-14T12:49:17.143Z,-1.92,-1.51,9.09
2025-05-14T12:49:17.177Z,-4.37,-0.31,11.34
2025-05-14T12:49:17.208Z,-5.12,0.23,11.58
2025-05-14T12:49:17.241Z,-6.85,0.48,14.97
2025-05-14T12:49:17.274Z,-8.74,0.59,17.27
2025-05-14T12:49:17.307Z,-14.54,1.26,16.05
2025-05-14T12:49:17.341Z,-15.59,-5.37,11.69
2025-05-14T12:49:17.374Z,-16.56,-4.59,2.94
2025-05-14T12:49:17.408Z,-19.61,-10.01,-2.38
2025-05-14T12:49:17.442Z,-15.31,0.15,-1.12
2025-05-14T12:49:17.475Z,-1.62,13.82,12.06
2025-05-14T12:49:17.509Z,-4.02,7.31,8.58
2025-05-14T12:49:17.543Z,-3.41,-6.38,16.76
2025-05-14T12:49:17.574Z,-1.53,-1.71,10.73
2025-05-14T12:49:17.610Z,-2.56,1.7,10.87
2025-05-14T12:49:17.642Z,-2.26,2.19,9.31
2025-05-14T12:49:17.675Z,-2.4,2.04,9.25
2025-05-14T12:49:17.709Z,-2.34,1.61,9.38
2025-05-14T12:49:17.740Z,-2.36,1.64,9.3
2025-05-14T12:49:17.775Z,-2.22,2.18,8.96
2025-05-14T12:49:17.807Z,-2.19,1.93,9.08
2025-05-14T12:49:17.841Z,-2.29,1.54,9.15
2025-05-14T12:49:17.875Z,-2.35,1.83,8.96
2025-05-14T12:49:17.906Z,-2.27,1.99,8.97
2025-05-14T12:49:17.939Z,-2.29,1.74,8.9
2025-05-14T12:49:17.972Z,-2.38,1.47,9.11
2025-05-14T12:49:18.006Z,-2.39,1.24,9.38
2025-05-14T12:49:18.040Z,-2.16,1.56,9.4
2025-05-14T12:49:18.073Z,-1.9,1.36,9.06
2025-05-14T12:49:18.108Z,-2.65,0.91,9.52
2025-05-14T12:49:18.139Z,-0.1,1.67,9.36
2025-05-14T12:49:18.174Z,-2.39,0.8,9.64
2025-05-14T12:49:18.207Z,-1.89,0.73,9.38
2025-05-14T12:49:18.240Z,-3.53,2.92,8.33
2025-05-14T12:49:18.274Z,-12.13,2.03,11.39
2025-05-14T12:49:18.307Z,-17.54,5.43,17.9
2025-05-14T12:49:18.342Z,-6.28,0.94,11.43
2025-05-14T12:49:18.373Z,-4.67,6.63,15.29
2025-05-14T12:49:18.408Z,-0.06,4,7.23
2025-05-14T12:49:18.439Z,-1.89,3.76,11.01
2025-05-14T12:49:18.471Z,-1.49,2.91,7.87
2025-05-14T12:49:18.506Z,-1.05,-1.84,7.67
2025-05-14T12:49:18.541Z,-3.08,-1.98,9.77
2025-05-14T12:49:18.574Z,-4.8,1.39,11.61
2025-05-14T12:49:18.607Z,-3.71,0.59,11.51
2025-05-14T12:49:18.641Z,-7,2.76,15.73
2025-05-14T12:49:18.671Z,-18.47,0.96,19.08
2025-05-14T12:49:18.704Z,-19.61,1.11,12.35
2025-05-14T12:49:18.738Z,-19.61,-4.84,3.06
2025-05-14T12:49:18.772Z,-19.61,-5.74,-3.72
2025-05-14T12:49:18.805Z,-0.06,-7.27,-3.51
2025-05-14T12:49:18.839Z,2.63,7.06,15.7
2025-05-14T12:49:18.873Z,-9.89,0.26,17.58
2025-05-14T12:49:18.908Z,-3.63,5.67,11.26
2025-05-14T12:49:18.940Z,-1.61,-0.97,12.14
2025-05-14T12:49:18.972Z,-2.34,1.91,10.19
2025-05-14T12:49:19.006Z,-2.43,2.41,9.95
2025-05-14T12:49:19.037Z,-2.68,1.55,9.82
2025-05-14T12:49:19.071Z,-2.61,1.22,9.69
2025-05-14T12:49:19.104Z,-2.49,1.51,9.33
2025-05-14T12:49:19.138Z,-2.32,1.75,9.09
2025-05-14T12:49:19.171Z,-2.23,1.51,8.85
2025-05-14T12:49:19.205Z,-2.48,1.4,9.02
2025-05-14T12:49:19.239Z,-2.34,1.5,9.06
2025-05-14T12:49:19.271Z,-2.27,1.51,9.19
2025-05-14T12:49:19.304Z,-2.48,1.13,9.34
2025-05-14T12:49:19.338Z,-2.51,1.01,9.4
2025-05-14T12:49:19.372Z,-2.31,1.13,9.19
2025-05-14T12:49:19.406Z,-2.36,0.95,9.24
2025-05-14T12:49:19.438Z,-2.22,1.17,9.57
2025-05-14T12:49:19.471Z,-2.69,0.56,9.9
2025-05-14T12:49:19.503Z,-0.33,-2.41,10.09
2025-05-14T12:49:19.537Z,-0.61,0.6,9.96
2025-05-14T12:49:19.570Z,-5.32,3.54,11.77
2025-05-14T12:49:19.604Z,-11.29,2.48,13.81
2025-05-14T12:49:19.638Z,-8.18,4.58,13.12
2025-05-14T12:49:19.672Z,8.04,1.5,19.61
2025-05-14T12:49:19.703Z,4.04,6.93,10.89
2025-05-14T12:49:19.737Z,1.27,4.66,9.61
2025-05-14T12:49:19.772Z,0.25,1.06,10.85
2025-05-14T12:49:19.804Z,0.17,-4.66,10.42
2025-05-14T12:49:19.837Z,-3.97,-5.62,12.3
2025-05-14T12:49:19.870Z,-5.16,-4.19,11.58
2025-05-14T12:49:19.905Z,-7.92,-1.93,17.68
2025-05-14T12:49:19.937Z,-10.05,-3.25,16.44
2025-05-14T12:49:19.972Z,-11.9,-2.1,14.21
2025-05-14T12:49:20.005Z,-14.38,-4.98,14.77
2025-05-14T12:49:20.037Z,-14.52,-5,1.61
2025-05-14T12:49:20.072Z,-15.82,-4.75,-4.62
2025-05-14T12:49:20.102Z,-11.24,-4.02,3.96
2025-05-14T12:49:20.136Z,-8,-2.02,7.14
2025-05-14T12:49:20.169Z,0.12,6.22,10.71
2025-05-14T12:49:20.203Z,-6.68,12.68,11.55
2025-05-14T12:49:20.238Z,-3.8,-3.76,13.86
2025-05-14T12:49:20.270Z,-2.94,2.06,10.2
2025-05-14T12:49:20.305Z,-2.63,2.5,9.58
2025-05-14T12:49:20.338Z,-2.71,2.21,9.9
2025-05-14T12:49:20.370Z,-2.73,2.05,9.24
2025-05-14T12:49:20.402Z,-2.63,1.33,9.43
2025-05-14T12:49:20.437Z,-2.68,1.35,9.55
2025-05-14T12:49:20.471Z,-2.46,1.92,9.01
2025-05-14T12:49:20.505Z,-2.5,1.54,9.07
2025-05-14T12:49:20.538Z,-2.49,1.35,9.07
2025-05-14T12:49:20.571Z,-2.66,1.58,9.13
2025-05-14T12:49:20.604Z,-2.7,1.38,9.18
2025-05-14T12:49:20.638Z,-2.61,0.97,9.22
2025-05-14T12:49:20.671Z,-2.54,1,9.17
2025-05-14T12:49:20.703Z,-2.6,1.11,9.26
2025-05-14T12:49:20.737Z,-2.45,1.17,9.13
2025-05-14T12:49:20.769Z,-2.53,1.34,9.21
2025-05-14T12:49:20.802Z,-2.75,0.93,9.29
2025-05-14T12:49:20.836Z,-1.94,0.6,9.27
2025-05-14T12:49:20.869Z,-2.15,1.04,9.75
2025-05-14T12:49:20.902Z,-1.92,1.36,9.52
2025-05-14T12:49:20.936Z,-2.32,2.08,8.46
2025-05-14T12:49:20.969Z,-5.03,2.81,11.61
2025-05-14T12:49:21.004Z,-15.07,2.69,17.65
2025-05-14T12:49:21.036Z,-10.77,3.52,13.88
2025-05-14T12:49:21.070Z,-4.12,3.25,12.03
2025-05-14T12:49:21.103Z,2.62,3.17,9.88
2025-05-14T12:49:21.138Z,0.11,5.24,9.28
2025-05-14T12:49:21.172Z,-0.8,3.62,10.33
2025-05-14T12:49:21.203Z,-1.22,0.22,9.84
2025-05-14T12:49:21.238Z,-1.84,-1.12,10.07
2025-05-14T12:49:21.270Z,-4.9,-0.31,12
2025-05-14T12:49:21.305Z,-4.89,-0.12,10.51
2025-05-14T12:49:21.337Z,-8.38,1.28,15.17
2025-05-14T12:49:21.371Z,-10.73,2.5,13.76
2025-05-14T12:49:21.403Z,-16.08,1.5,15.92
2025-05-14T12:49:21.437Z,-16.17,-2.89,2.69
2025-05-14T12:49:21.471Z,-18.33,-3.32,-3.79
2025-05-14T12:49:21.504Z,-14.89,-3.27,-1.13
2025-05-14T12:49:21.536Z,4.54,6.61,8.6
2025-05-14T12:49:21.567Z,-0.27,5.26,8.48
2025-05-14T12:49:21.601Z,-5.77,-5.76,16.11
2025-05-14T12:49:21.634Z,-4.07,7.41,10.13
2025-05-14T12:49:21.667Z,-6.59,5.83,13.69
2025-05-14T12:49:21.701Z,-2.68,1.68,10.49
2025-05-14T12:49:21.733Z,-2.62,2.18,10.33
2025-05-14T12:49:21.766Z,-2.42,1.65,9.3
2025-05-14T12:49:21.800Z,-2.63,1.28,9.49
2025-05-14T12:49:21.836Z,-2.58,1.47,9.44
2025-05-14T12:49:21.867Z,-2.42,1.5,9.2
2025-05-14T12:49:21.902Z,-2.47,1.11,9.31
2025-05-14T12:49:21.933Z,-2.53,1.01,9.35
2025-05-14T12:49:21.967Z,-2.46,1.3,9.01
2025-05-14T12:49:22.001Z,-2.34,0.98,9.05
2025-05-14T12:49:22.033Z,-2.47,0.92,9.08
2025-05-14T12:49:22.067Z,-2.57,0.83,9.19
2025-05-14T12:49:22.101Z,-2.5,0.77,9.21
2025-05-14T12:49:22.134Z,-2.65,1.04,9.37
2025-05-14T12:49:22.167Z,-2.49,0.78,9.35
2025-05-14T12:49:22.199Z,-1.85,-0.09,9.51
2025-05-14T12:49:22.235Z,-2.08,1.36,9.87
2025-05-14T12:49:22.266Z,-1.7,0.74,9.71
2025-05-14T12:49:22.299Z,-2.72,2.56,8.25
2025-05-14T12:49:22.332Z,-4.09,2.5,8.35
2025-05-14T12:49:22.366Z,-17.67,6.22,15.91
2025-05-14T12:49:22.399Z,-12.35,4.42,11.75
2025-05-14T12:49:22.432Z,4.23,7.4,14.41
2025-05-14T12:49:22.465Z,-1.78,5.27,16.08
2025-05-14T12:49:22.500Z,-0.88,3.75,10.77
2025-05-14T12:49:22.532Z,-1.75,5.27,11.21
2025-05-14T12:49:22.565Z,-1.39,3.72,7.32
2025-05-14T12:49:22.598Z,-2.02,1.32,8.29
2025-05-14T12:49:22.632Z,-4.37,2.13,11.11
2025-05-14T12:49:22.665Z,-6.54,5.59,12.11
2025-05-14T12:49:22.700Z,-7.58,7.07,12.47
2025-05-14T12:49:22.733Z,-17.68,3.95,15.2
2025-05-14T12:49:22.765Z,-18.25,5.1,9.34
2025-05-14T12:49:22.799Z,-19.61,0.79,4.78
2025-05-14T12:49:22.833Z,-19.61,-2.17,-3.26
2025-05-14T12:49:22.865Z,-8.18,-2.21,-3.85
2025-05-14T12:49:22.899Z,0.45,3.71,15.98
2025-05-14T12:49:22.932Z,-9.39,-1.3,11.69
2025-05-14T12:49:22.966Z,-10.62,1.83,10.9
2025-05-14T12:49:22.996Z,-4.13,3.29,9.81
2025-05-14T12:49:23.031Z,-3.19,2.35,10.28
2025-05-14T12:49:23.065Z,-2.46,2.66,9.08
2025-05-14T12:49:23.097Z,-2.79,1.06,9.64
2025-05-14T12:49:23.131Z,-2.73,1.07,9.75
2025-05-14T12:49:23.164Z,-2.49,2.14,8.88
2025-05-14T12:49:23.198Z,-2.35,2.06,8.88
2025-05-14T12:49:23.231Z,-2.54,1.48,9.05
2025-05-14T12:49:23.266Z,-2.69,1.03,9.32
2025-05-14T12:49:23.300Z,-2.6,1.35,9.15
2025-05-14T12:49:23.330Z,-2.56,1.29,9.09
2025-05-14T12:49:23.363Z,-2.47,1.31,9.18
2025-05-14T12:49:23.396Z,-2.54,1.52,9.07
2025-05-14T12:49:23.430Z,-2.46,1.14,9.32
2025-05-14T12:49:23.463Z,-2.18,1.34,9.12
2025-05-14T12:49:23.496Z,-2.54,1.38,9.28
2025-05-14T12:49:23.531Z,-2.43,0.94,9.54
2025-05-14T12:49:23.563Z,-2.64,1.41,9.91
2025-05-14T12:49:23.597Z,-1.26,0.57,9.2
2025-05-14T12:49:23.631Z,-3.74,2.46,9.56
2025-05-14T12:49:23.662Z,-6.48,2.57,10.89
2025-05-14T12:49:23.698Z,-14.21,3.07,17.34
2025-05-14T12:49:23.730Z,-10.06,4.97,14.55
2025-05-14T12:49:23.764Z,0.73,7.71,19.11
2025-05-14T12:49:23.795Z,2.79,4.91,11.95
2025-05-14T12:49:23.829Z,0.61,5.91,9.65
2025-05-14T12:49:23.862Z,-1.11,5.7,9.2
2025-05-14T12:49:23.895Z,-1.77,5.95,7.02
2025-05-14T12:49:23.928Z,-5.73,7.29,6.95
2025-05-14T12:49:23.961Z,-7.14,11.41,5.87
2025-05-14T12:49:23.994Z,-8.98,12.91,6.68
2025-05-14T12:49:24.031Z,-8.67,13.37,4.7
2025-05-14T12:49:24.063Z,-13.27,15.45,6.71
2025-05-14T12:49:24.097Z,-12.57,12.96,4.88
2025-05-14T12:49:24.130Z,-11.59,7.37,5.32
2025-05-14T12:49:24.162Z,-10.78,6.87,4.94
2025-05-14T12:49:24.197Z,-11.74,7.46,4.95
2025-05-14T12:49:24.228Z,-10.53,5.46,2.27
2025-05-14T12:49:24.261Z,-10.67,7.49,3.61
2025-05-14T12:49:24.295Z,-16.86,1.32,-0.18
